customerID,tenure,Contract,gender,Churn
8634-CILSZ,69,One year,Male,Yes
5419-JKZNQ,30,Month-to-month,Male,No
2495-KZNFB,33,Month-to-month,Female,No
1409-PHXTF,54,Two year,Male,No
4560-WQAQW,59,One year,Female,No
9591-YVTEB,55,Month-to-month,Male,No
9309-BZGNT,69,One year,Male,No
4274-DRSQT,66,One year,Female,No
2027-DNKIV,37,One year,Male,No
8075-GXIUB,9,One year,Male,No
2885-HIJDH,69,Two year,Male,No
5424-RLQLC,10,Month-to-month,Male,No
6682-QJDGB,40,Month-to-month,Male,Yes
6507-DTJZV,13,Month-to-month,Male,No
8780-IXSTS,6,Month-to-month,Female,Yes
7673-BQGKU,69,Two year,Female,No
6723-WSNTY,66,One year,Female,No
9530-EHPOH,11,Month-to-month,Male,Yes
2725-IWWBA,46,One year,Male,No
0345-HKJVM,6,Month-to-month,Female,Yes
1061-PNTHC,56,Month-to-month,Female,No
0394-YONDK,70,Two year,Male,No
6574-MCOEH,33,One year,Female,No
7399-QHBJS,72,Two year,Female,No
3049-SOLAY,3,Month-to-month,Female,Yes
0997-YTLNY,19,Month-to-month,Female,No
3317-HRTNN,5,Month-to-month,Female,Yes
9479-HYNYL,71,Two year,Female,No
3235-ETOOB,8,Month-to-month,Male,Yes
9708-KFDBY,1,Month-to-month,Male,No
8058-INTPH,1,Month-to-month,Female,Yes
3642-GKTCT,61,One year,Female,No
0774-RMNUW,71,Two year,Female,No
1334-PDUKM,68,One year,Female,No
0756-MPZRL,46,One year,Male,No
2242-MFOTG,33,One year,Male,No
2927-CVULT,53,Two year,Female,No
2144-BFDSO,50,Month-to-month,Female,No
8745-PVESG,57,One year,Female,No
7647-GYYKX,54,Two year,Female,No
5647-FXOTP,60,Month-to-month,Female,No
5569-OUICF,28,Month-to-month,Female,Yes
8821-XNHVZ,1,Month-to-month,Female,Yes
2082-OJVTK,29,Month-to-month,Male,Yes
9700-ISPUP,10,Month-to-month,Female,No
9839-ETQOE,43,Month-to-month,Male,No
6078-VESFR,13,Month-to-month,Male,No
9027-TMATR,43,Two year,Female,No
5940-NFXKV,19,Month-to-month,Male,Yes
1941-HOSAM,1,Month-to-month,Male,No
9110-HSGTV,69,Two year,Female,No
0704-VCUMB,61,Two year,Female,No
6171-ZTVYB,43,Month-to-month,Male,No
8053-WWDRO,6,Month-to-month,Female,Yes
9564-KCLHR,1,Month-to-month,Male,Yes
1935-IMVBB,56,Month-to-month,Male,No
2535-PBCGC,70,Two year,Female,No
2082-CEFLT,1,Month-to-month,Male,Yes
1470-PSXNM,49,One year,Male,No
1213-NGCUN,6,Month-to-month,Female,Yes
2498-XLDZR,32,Two year,Female,No
9866-OCCKE,72,Two year,Female,No
5338-YHWYT,37,Two year,Male,No
7718-UPSKJ,69,One year,Female,No
8731-WBBMB,26,Month-to-month,Female,No
1448-CYWKC,58,One year,Female,No
7901-IIDQV,24,One year,Male,No
2690-DVRVK,5,One year,Male,No
5688-KZTSN,15,Month-to-month,Male,Yes
1270-XKUCC,30,Two year,Female,No
0334-ZFJSR,55,One year,Female,No
2894-QOJRX,25,Month-to-month,Female,Yes
5747-PMBSQ,10,Month-to-month,Male,Yes
5583-EJXRD,44,Two year,Male,No
4565-EVZMJ,47,One year,Female,No
3143-JQEGI,13,Month-to-month,Female,Yes
6386-SZZKH,49,Two year,Female,Yes
3327-YBAKM,64,One year,Female,No
9441-QHEVC,1,Month-to-month,Male,No
6705-LNMDD,20,Month-to-month,Male,No
2580-ASVVY,37,Two year,Female,No
3370-GQEAL,30,Month-to-month,Male,No
5032-USPKF,38,One year,Female,No
2982-IHMFT,1,Month-to-month,Female,Yes
3521-SYVOR,37,Month-to-month,Female,Yes
4254-QPEDE,52,Two year,Female,No
6283-GITPX,71,Two year,Male,No
9526-JAWYF,26,Month-to-month,Male,Yes
0771-CHWSK,66,Two year,Male,No
9788-HNGUT,72,Two year,Male,No
9495-REDIY,25,One year,Male,No
5375-XLDOF,69,Two year,Male,No
1172-VIYBP,53,Two year,Male,No
5649-VUKMC,12,One year,Female,Yes
6559-PDZLR,26,Month-to-month,Male,No
8992-OBVDG,21,Month-to-month,Male,No
4273-MBHYA,1,Month-to-month,Female,No
4724-WXVWF,48,Month-to-month,Male,No
5701-GUXDC,26,One year,Female,No
1460-UZPRJ,60,Two year,Male,No
6082-GLJIX,18,Month-to-month,Male,No
5143-EGQFK,10,Month-to-month,Female,Yes
4919-IKATY,5,Month-to-month,Male,Yes
2495-TTHBQ,4,One year,Female,No
0485-ZBSLN,65,Two year,Male,No
3810-PJUHR,70,Two year,Male,No
9050-QLROH,18,Month-to-month,Male,Yes
0847-HGRML,62,Two year,Male,No
8232-CTLKO,66,Two year,Female,No
9227-YBAXE,65,Two year,Female,No
6168-WFVVF,3,Month-to-month,Female,Yes
9860-LISIZ,34,Month-to-month,Female,No
0112-QAWRZ,16,Month-to-month,Male,No
0877-SDMBN,54,One year,Female,Yes
2786-GCDPI,50,Month-to-month,Female,No
4043-MKDTV,71,Two year,Male,No
8065-YKXKD,10,Month-to-month,Female,Yes
9637-EIHEQ,1,Month-to-month,Female,Yes
9229-RQABD,18,One year,Male,No
8313-KTIHG,4,Month-to-month,Male,No
5320-BRKGK,58,Two year,Female,No
6284-KMNUF,56,One year,Female,No
9689-PTNPG,2,Month-to-month,Male,Yes
9465-RWMXL,32,Month-to-month,Male,Yes
6229-UOLQL,56,One year,Male,No
2362-IBOOY,36,Month-to-month,Male,Yes
3137-LUPIX,4,Month-to-month,Female,No
0843-WTBXE,53,Month-to-month,Male,Yes
6143-JQKEA,10,Month-to-month,Male,No
8676-OOQEJ,4,Month-to-month,Male,No
5515-IDEJJ,1,Month-to-month,Male,Yes
9701-CDXHR,51,Month-to-month,Female,No
7450-NWRTR,12,Month-to-month,Male,Yes
8124-NZVGJ,6,One year,Female,No
2162-FRZAA,63,Two year,Male,No
5376-DEQCP,1,Month-to-month,Female,Yes
5118-MUEYH,48,Month-to-month,Female,No
9095-HFAFX,5,Month-to-month,Female,Yes
5627-TVBPP,35,One year,Female,No
2379-ENZGV,6,Month-to-month,Male,Yes
3936-QQFLL,2,Month-to-month,Male,No
2589-AYCRP,50,One year,Female,No
4067-HLYQI,33,Month-to-month,Female,No
5124-EOGYE,31,Two year,Male,No
5057-RKGLH,9,Two year,Female,No
0292-WEGCH,54,Month-to-month,Female,No
8910-ICHIU,46,One year,Female,No
4097-YODCF,34,One year,Male,No
9715-WZCLW,71,Two year,Male,No
9786-YWNHU,63,Two year,Female,No
6407-GSJNL,51,Two year,Female,No
6005-OBZPH,26,Month-to-month,Female,Yes
4049-ZPALD,64,Two year,Female,No
7932-WPTDS,1,Month-to-month,Female,Yes
3733-UOCWF,61,One year,Male,No
6833-JMZYP,15,Month-to-month,Female,No
2722-VOJQL,64,One year,Male,Yes
1310-QRITU,18,Month-to-month,Female,No
8961-QDZZJ,57,One year,Female,No
9715-SBVSU,14,Two year,Male,No
8490-BXHEO,18,Month-to-month,Male,No
7173-TETGO,72,Two year,Female,No
7929-SKFGK,70,Two year,Male,No
2300-RQGOI,38,Two year,Female,No
3563-SVYLG,68,Two year,Male,No
5228-EXCET,13,Month-to-month,Male,Yes
6435-VWCCY,65,Two year,Male,No
4998-IKFSE,30,Month-to-month,Female,No
8630-QSGXK,51,Two year,Male,No
2455-USLMV,31,Month-to-month,Female,No
7394-FKDNK,9,Month-to-month,Female,Yes
9488-FVZCC,72,Two year,Female,No
6331-LWDTQ,10,Month-to-month,Male,Yes
5995-WWKKG,37,One year,Female,No
1597-FZREH,2,Month-to-month,Female,Yes
7879-CGSFV,55,One year,Male,No
9921-EZKBY,33,Month-to-month,Male,No
7432-FFVAR,46,One year,Female,No
7246-ZGQDF,1,Month-to-month,Female,No
7000-WCEVQ,20,Month-to-month,Female,Yes
0727-IWKVK,9,Month-to-month,Male,Yes
5959-BELXA,32,Month-to-month,Male,Yes
4456-RHSNB,19,Month-to-month,Female,No
3512-IZIKN,70,Two year,Female,Yes
2481-SBOYW,61,Two year,Female,No
7109-MFBYV,26,Month-to-month,Male,No
1833-TCXKK,45,Month-to-month,Male,No
1832-PEUTS,62,Two year,Male,No
6141-OOXUQ,1,Month-to-month,Male,Yes
8660-BUETV,3,Month-to-month,Female,No
0580-PIQHM,41,One year,Female,No
5696-CEIQJ,67,Two year,Male,No
7503-ZGUZJ,1,Month-to-month,Male,Yes
1696-HXOWK,71,One year,Female,No
3026-ATZYV,37,One year,Female,No
4012-YCFAI,60,Two year,Male,No
2506-TNFCO,1,Month-to-month,Female,Yes
9970-QBCDA,6,Month-to-month,Female,No
8718-PTMEZ,13,Month-to-month,Female,Yes
9496-IVVRP,11,Month-to-month,Female,No
2207-OBZNX,7,Month-to-month,Male,Yes
2657-VPXTA,10,Month-to-month,Female,No
6551-VLJMV,34,Two year,Male,No
1221-GHZEP,62,Two year,Female,No
9289-LBQVU,64,One year,Male,No
6142-VSJQO,1,Month-to-month,Female,Yes
3458-IDMFK,25,Two year,Male,No
6933-FHBZC,26,One year,Female,No
0221-NAUXK,10,One year,Male,No
9770-KXGQU,53,One year,Female,No
6437-UKHMV,7,Month-to-month,Female,Yes
6538-POCHL,33,Month-to-month,Male,No
6726-NNFWD,71,Two year,Female,No
3002-WQZWT,29,Month-to-month,Female,No
4277-UDIEF,24,Month-to-month,Male,No
1208-NBVFH,20,Month-to-month,Male,No
4912-PIGUY,1,Month-to-month,Female,No
1114-CENIM,54,Month-to-month,Male,Yes
6060-DRTNL,5,Month-to-month,Female,Yes
2725-TTRIQ,72,Two year,Female,No
3374-TTZTK,52,Two year,Male,No
8990-ZXLSU,9,Month-to-month,Female,No
2275-RBYQS,1,Month-to-month,Female,No
8473-VUVJN,1,Month-to-month,Male,Yes
6289-CPNLD,33,One year,Male,Yes
5536-SLHPM,55,Month-to-month,Female,Yes
4419-UJMUS,69,Two year,Male,No
7794-JASDG,1,Month-to-month,Male,No
7609-YBPXG,54,Two year,Male,No
5519-TEEUH,33,One year,Male,No
7856-GANIL,45,One year,Male,No
0804-XBFBV,11,Month-to-month,Female,No
2676-OXPPQ,6,Month-to-month,Male,No
3703-TTEPD,21,Month-to-month,Male,No
2799-TSLAG,65,Two year,Female,No
0196-VULGZ,6,Month-to-month,Female,Yes
8837-VVWLQ,8,Month-to-month,Female,Yes
2696-NARTR,11,Month-to-month,Male,Yes
2208-NKVVH,43,Two year,Male,No
7614-QVWQL,49,One year,Male,Yes
1976-CFOCS,1,Month-to-month,Female,Yes
4631-OACRM,15,Month-to-month,Male,Yes
7139-JZFVG,60,Two year,Male,No
4987-GQWPO,17,Month-to-month,Male,No
3755-JBMNH,16,Month-to-month,Male,Yes
1757-TCATG,35,One year,Male,No
6345-ULYRW,44,One year,Male,Yes
4776-XSKYQ,12,One year,Female,No
8048-DSDFQ,1,Month-to-month,Male,No
5753-QQWPW,28,One year,Female,No
6010-DDPPW,70,Two year,Male,No
1809-DMJHQ,5,Month-to-month,Female,Yes
6693-FRIRW,18,Month-to-month,Male,No
6586-MYGKD,70,Two year,Male,No
3173-NVMPX,9,Month-to-month,Female,No
0248-PGHBZ,67,Two year,Female,No
0623-GDISB,1,Month-to-month,Female,No
2892-GESUL,18,Two year,Female,No
6923-EFPNL,4,Month-to-month,Male,Yes
7472-EQOAV,71,One year,Male,No
9574-RKJIF,30,Month-to-month,Male,Yes
2043-WVTQJ,1,Month-to-month,Male,No
8034-RYTVV,55,One year,Female,No
3863-QSTYI,59,Month-to-month,Male,No
2619-WFQWU,1,Month-to-month,Female,Yes
5044-LRQAQ,7,Month-to-month,Female,No
1716-LSAMB,45,Two year,Male,No
1333-PBMXB,54,One year,Female,No
6546-OPBBH,51,One year,Male,No
5985-BEHZK,72,One year,Female,No
9127-QRZMH,44,One year,Male,No
5919-VCZYM,2,Month-to-month,Male,No
9644-KVCNC,66,One year,Female,No
2137-DQMEV,68,One year,Male,No
8174-LNWMW,31,Two year,Female,No
9279-CJEOJ,21,Month-to-month,Female,No
7964-VEXDG,21,Month-to-month,Male,No
2404-JIBFC,55,Two year,Female,No
0778-NELLA,9,Month-to-month,Male,Yes
8029-XYPWT,71,Two year,Male,No
4614-NUVZD,1,Month-to-month,Female,Yes
4632-PAOYU,22,One year,Male,No
3803-KMQFW,1,Month-to-month,Female,Yes
6804-GDMOI,61,Two year,Female,Yes
2990-OGYTD,67,Two year,Female,No
6646-JPPHA,14,Month-to-month,Female,No
9572-MTILT,59,Month-to-month,Male,Yes
7658-UYUQS,21,Month-to-month,Male,No
7880-XSOJX,4,Month-to-month,Male,No
9611-CTWIH,3,Month-to-month,Female,Yes
4589-IUAJB,70,Two year,Male,No
0329-GTIAJ,3,Month-to-month,Female,Yes
8746-BFOAJ,21,One year,Male,No
8457-XIGKN,20,Month-to-month,Male,No
6072-NUQCB,22,One year,Male,No
6629-CZTTH,1,Month-to-month,Male,Yes
8838-GPHZP,63,Two year,Female,No
8750-QWZAJ,70,Two year,Female,No
5364-EVNIB,13,Month-to-month,Male,Yes
6918-UMQCG,5,Month-to-month,Female,No
0675-NCDYU,72,Two year,Female,No
6339-DKLMK,13,Month-to-month,Female,No
1346-PJWTK,61,Month-to-month,Male,No
5088-QZLRL,1,Month-to-month,Male,No
8023-QHAIO,56,Month-to-month,Female,No
4397-FRLTA,4,Month-to-month,Female,No
3057-VJJQE,35,Two year,Male,No
5087-SUURX,18,Month-to-month,Female,Yes
2302-OUZXB,72,Two year,Male,No
8133-ANHHJ,49,One year,Female,No
2270-CHBFN,44,Month-to-month,Female,No
0013-EXCHZ,3,Month-to-month,Female,Yes
5982-FPVQN,37,Month-to-month,Female,No
9107-UKCKY,61,One year,Male,No
4654-ULTTN,70,Two year,Male,No
5550-VFRLC,1,Month-to-month,Female,Yes
5546-BYZSM,41,Month-to-month,Female,No
1492-KGETH,70,One year,Male,No
4929-BSTRX,1,Month-to-month,Female,Yes
4163-HFTUK,51,One year,Male,No
8215-NGSPE,42,Two year,Female,No
2225-ZRGSG,70,Two year,Female,Yes
8859-YSTWS,48,One year,Male,No
5271-YNWVR,68,Two year,Male,Yes
7601-DHFWZ,48,Two year,Female,No
2657-ALMWY,26,Month-to-month,Female,Yes
6330-JKLPC,11,Month-to-month,Male,Yes
4667-OHGKG,1,Month-to-month,Male,Yes
1998-VHJHK,27,One year,Female,No
1707-HABPF,46,One year,Female,No
1660-HSOOQ,1,Month-to-month,Male,Yes
7253-UVNDW,46,Two year,Female,Yes
0487-VVUVK,25,Month-to-month,Male,No
7228-OMTPN,4,Month-to-month,Male,Yes
5063-IUOKK,13,Two year,Male,No
4508-OEBEY,31,One year,Male,No
0027-KWYKW,23,Month-to-month,Female,No
2308-STERM,2,Month-to-month,Female,No
5982-XMDEX,65,Two year,Female,No
6284-AHOOQ,22,Month-to-month,Male,Yes
6051-PTVNS,55,One year,Female,No
2344-JMOGN,9,Month-to-month,Male,Yes
3799-ISUZQ,7,Month-to-month,Male,Yes
2877-VDUER,35,One year,Female,No
9152-AMKAK,6,Two year,Male,No
1794-HBQTJ,1,Month-to-month,Female,Yes
9432-VOFYX,17,Month-to-month,Male,No
8049-WJCLQ,10,Month-to-month,Male,No
6586-PSJOX,15,One year,Male,No
2460-FPSYH,40,Month-to-month,Female,Yes
9705-ZJBCG,13,One year,Female,No
4818-DRBQT,29,Month-to-month,Male,Yes
1320-HTRDR,3,Month-to-month,Female,Yes
6847-KJLTS,58,Month-to-month,Female,No
9670-BPNXF,45,One year,Female,No
3913-FCUUW,72,Two year,Female,No
3301-VKTGC,68,One year,Male,No
1493-AMTIE,1,Month-to-month,Male,Yes
9555-SAHUZ,38,Month-to-month,Female,No
0816-TSPHQ,2,Month-to-month,Male,No
9932-WBWIK,11,Month-to-month,Male,No
4619-EVPHY,20,One year,Female,No
5286-YHCVC,72,Two year,Male,No
6424-ELEYH,3,Month-to-month,Female,Yes
4391-RESHN,23,Month-to-month,Male,Yes
9115-YQHGA,40,Month-to-month,Male,No
4462-CYWMH,62,Month-to-month,Male,No
8963-MQVYN,22,Month-to-month,Female,No
2458-EOMRE,11,Month-to-month,Female,No
9334-GWGOW,7,Month-to-month,Male,No
6821-BUXUX,13,Month-to-month,Female,Yes
5028-HTLJB,1,Month-to-month,Male,Yes
9801-GDWGV,39,Month-to-month,Female,Yes
6542-LWGXJ,3,Month-to-month,Male,No
5567-GZKQY,58,Two year,Male,No
1222-LRYKO,6,Month-to-month,Male,No
2320-JRSDE,1,Month-to-month,Female,Yes
2087-QAREY,22,Month-to-month,Female,No
0601-WZHJF,14,Month-to-month,Male,Yes
4423-JWZJN,64,One year,Male,No
5143-WMWOG,1,Month-to-month,Male,Yes
6490-FGZAT,6,Month-to-month,Male,No
5393-RXQSZ,1,Month-to-month,Male,Yes
7452-FOLON,39,One year,Male,No
2320-TZRRH,20,One year,Female,No
0231-LXVAP,1,Month-to-month,Male,Yes
9444-JTXHZ,1,Month-to-month,Male,Yes
4942-VZZOM,64,One year,Male,No
5510-BOIUJ,1,Month-to-month,Male,Yes
7502-BNYGS,46,Month-to-month,Female,No
4291-HYEBC,28,One year,Female,No
6147-CBCRA,33,Month-to-month,Female,No
6047-SUHPR,39,One year,Male,No
4471-KXAUH,42,Month-to-month,Female,Yes
9752-ZNQUT,1,Month-to-month,Female,No
7638-QVMVY,7,Month-to-month,Female,Yes
1576-PFZIW,70,Two year,Male,No
5666-MBJPT,65,Two year,Male,No
7312-XSBAT,1,Month-to-month,Male,No
3096-GKWEB,18,Month-to-month,Male,No
2371-JQHZZ,24,Month-to-month,Male,No
0674-GCDXG,63,Two year,Male,No
1121-QSIVB,44,One year,Female,No
4396-KLSEH,4,Month-to-month,Male,No
3244-DCJWY,1,Month-to-month,Female,Yes
2824-MYYBN,37,Month-to-month,Female,No
0875-CABNR,10,Month-to-month,Female,Yes
6345-HOVES,34,Month-to-month,Male,No
8318-LCNBW,35,One year,Male,No
6469-QJKZW,4,Month-to-month,Female,No
0147-ESWWR,39,Month-to-month,Female,No
1217-VASWC,43,One year,Male,No
7812-FZHPE,17,Month-to-month,Female,Yes
6370-ZVHDV,61,Two year,Female,No
5915-DGNVC,49,One year,Female,No
6260-XLACS,4,One year,Male,No
3566-CAAYU,64,Two year,Female,No
4983-CCWMC,3,Month-to-month,Male,No
9103-CXVOK,1,Month-to-month,Male,No
2896-TBNBE,40,One year,Male,No
4797-AXPXK,1,Month-to-month,Female,Yes
5229-PRWKT,8,Month-to-month,Male,Yes
6982-UQZLY,1,Month-to-month,Female,Yes
2522-WLNSF,34,One year,Female,No
3841-CONLJ,1,Month-to-month,Female,No
5057-LCOUI,39,Month-to-month,Female,Yes
0193-ESZXP,58,One year,Female,Yes
4475-NVTLU,45,Two year,Male,No
4369-HTUIF,6,Month-to-month,Male,Yes
9386-LDCZR,43,One year,Male,No
9585-KKMFD,41,Two year,Male,No
5399-ZIMKF,5,Month-to-month,Male,No
0336-KXKFK,72,Two year,Male,No
5619-XZZKR,4,One year,Male,No
3948-FVVRP,9,Month-to-month,Male,No
5327-XOKKY,72,Two year,Male,No
0983-TATYJ,33,One year,Female,No
1813-JYWTO,72,Two year,Female,No
0156-FVPTA,22,Month-to-month,Male,Yes
1984-FCOWB,70,One year,Female,Yes
0654-HMSHN,21,Month-to-month,Male,Yes
6719-OXYBR,15,Month-to-month,Male,No
3312-ZWLGF,29,Month-to-month,Male,No
6476-YHMGA,15,Month-to-month,Female,No
5287-QWLKY,71,Month-to-month,Male,Yes
0795-XCCTE,72,Two year,Male,No
0168-XZKBB,19,Month-to-month,Female,No
3785-NRHYR,1,Month-to-month,Male,No
5196-SGOAK,1,Month-to-month,Female,Yes
4537-DKTAL,2,Month-to-month,Female,No
7072-MBHEV,11,Month-to-month,Female,No
5602-BVFMK,12,One year,Female,No
6297-NOOPG,70,Two year,Female,No
1891-UAWWU,20,Month-to-month,Female,Yes
8204-TIFGJ,23,Month-to-month,Female,No
8050-DVOJX,49,Two year,Male,No
6108-OQZDQ,4,Month-to-month,Female,Yes
0363-QJVFX,32,Month-to-month,Male,Yes
8903-XEBGX,2,Month-to-month,Male,No
8169-SAEJD,69,Two year,Male,No
9840-DVNDC,6,Month-to-month,Male,Yes
1089-XZWHH,24,Two year,Female,No
2325-WINES,32,One year,Female,No
6064-ZATLR,27,Two year,Female,No
3096-JRDSO,27,Month-to-month,Female,Yes
7824-PANSQ,58,Month-to-month,Male,No
8042-JVNFH,1,Month-to-month,Male,Yes
9648-BCHKM,18,Two year,Female,No
2888-ADFAO,47,Two year,Female,No
8707-HOEDG,70,Two year,Female,No
3374-LXDEV,13,Month-to-month,Female,Yes
4072-IPYLT,36,Month-to-month,Female,No
7167-PCEYD,67,Two year,Male,No
4936-YPJNK,10,Month-to-month,Female,No
1580-BMCMR,19,Month-to-month,Male,No
4817-KEQSP,71,Two year,Female,No
6408-WHTEF,72,Two year,Male,No
9251-AWQGT,48,Two year,Female,No
8749-CLJXC,1,Month-to-month,Male,No
7989-VCQOH,18,Month-to-month,Male,No
5049-GLYVG,1,Month-to-month,Male,Yes
4199-QHJNM,67,Two year,Male,No
8882-TLVRW,69,Two year,Male,No
5883-GTGVD,19,Month-to-month,Male,Yes
5135-GRQJV,72,Two year,Male,No
2384-OVPSA,38,Two year,Female,No
1371-WEPDS,40,One year,Male,No
3580-GICBM,61,Two year,Female,No
4817-QRJSX,10,Month-to-month,Female,Yes
9730-DRTMJ,32,One year,Male,No
4686-UXDML,21,Month-to-month,Female,No
3349-ANQNH,59,One year,Female,No
2398-YPMUR,13,Month-to-month,Female,Yes
0932-YIXYU,47,Two year,Female,No
7480-SPLEF,69,Two year,Male,No
7636-XUHWW,2,Month-to-month,Male,No
1431-CYWMH,22,Month-to-month,Female,No
5937-EORGB,15,Month-to-month,Male,No
6349-JDHQP,53,Two year,Female,No
5539-HIVAK,28,Month-to-month,Female,No
5847-MXBEO,22,One year,Male,No
9985-MWVIX,1,Month-to-month,Female,Yes
4583-PARNH,16,Month-to-month,Male,No
1116-FRYVH,48,Two year,Female,No
1421-HCERK,30,Month-to-month,Male,No
9633-XQABV,3,Month-to-month,Female,No
0716-BQNDX,57,Two year,Male,No
1265-XTECC,68,One year,Female,Yes
1183-CANVH,23,One year,Female,No
1972-XMUWV,65,Two year,Female,No
8679-LZBMD,44,One year,Male,No
3407-JMJQQ,71,Two year,Female,No
6252-DFGTK,37,One year,Female,No
1539-LNKHM,12,Month-to-month,Female,No
8645-KOMJQ,69,Two year,Male,No
0289-IVARM,35,Month-to-month,Female,No
9761-XUJWD,5,Month-to-month,Male,No
4057-FKCZK,58,Two year,Male,No
4291-TPNFG,72,Two year,Male,No
6087-YPWHO,72,Two year,Male,No
3090-QFUVD,1,Month-to-month,Female,No
2237-ZFSMY,39,One year,Female,Yes
1722-LDZJS,53,One year,Male,No
1818-ESQMW,27,Month-to-month,Female,No
4871-JTKJF,1,Month-to-month,Female,Yes
1415-YFWLT,1,Month-to-month,Female,Yes
7401-RUBNK,18,Month-to-month,Female,No
0506-YLVKJ,46,Two year,Male,No
8661-BOYNW,72,Two year,Female,No
6711-VTNRE,36,Month-to-month,Female,Yes
4815-GBTCD,4,Month-to-month,Female,No
2805-AUFQN,25,Two year,Female,No
0980-PVMRC,40,Month-to-month,Female,No
7233-DRTRF,63,Month-to-month,Male,No
3500-RMZLT,15,Month-to-month,Female,Yes
3873-NFTGI,14,Month-to-month,Male,No
1162-ECVII,72,Two year,Male,No
7048-GXDAY,39,Month-to-month,Male,No
8571-ZCMCX,47,Two year,Female,No
1169-WCVAK,19,Month-to-month,Male,No
4548-SDBKE,5,Month-to-month,Female,Yes
8066-POXGX,13,Month-to-month,Female,Yes
7129-CAKJW,17,Month-to-month,Female,No
8695-ARGXZ,34,Month-to-month,Male,No
3570-YUEKJ,42,Month-to-month,Female,No
4143-OOBWZ,5,Month-to-month,Male,Yes
1555-HAPSU,71,Two year,Female,No
1697-NVVGY,19,Month-to-month,Male,No
7854-EKTJL,2,Month-to-month,Female,Yes
8464-EETCQ,57,Two year,Male,No
2419-FSORS,72,Two year,Male,No
8132-YPVBX,6,Month-to-month,Female,No
9102-IAYHT,17,Month-to-month,Female,Yes
6754-LZUKA,61,Two year,Male,No
3422-LYEPQ,1,Month-to-month,Male,Yes
8099-MZPUJ,48,Two year,Male,No
0787-LHDYT,16,Month-to-month,Male,No
2642-DTVCO,9,Month-to-month,Male,Yes
0374-IOEGQ,3,Month-to-month,Female,No
4361-JEIVL,1,Month-to-month,Male,Yes
3197-NNYNB,65,Two year,Male,No
3396-DKDEL,70,Two year,Female,No
1752-OZXFY,60,One year,Male,No
9066-QRSDU,69,One year,Female,No
9112-WSNPU,35,Month-to-month,Female,No
9867-NNXLC,22,Month-to-month,Female,No
5321-NTRKC,66,Two year,Male,No
1363-TXLSL,1,Month-to-month,Male,Yes
9507-EXLTT,1,Month-to-month,Female,Yes
3161-GETRM,34,Month-to-month,Male,No
0402-OAMEN,72,Two year,Female,No
6933-VLYFX,31,One year,Male,No
6754-WKSHP,30,One year,Male,No
9846-GKXAS,9,Month-to-month,Female,Yes
6017-PPLPX,20,Month-to-month,Male,Yes
4976-LNFVV,19,Month-to-month,Male,No
5055-MGMGF,65,Month-to-month,Female,No
4641-FROLU,30,Two year,Female,No
2862-JVEOY,6,One year,Male,No
2969-QWUBZ,2,Month-to-month,Female,No
9822-BIIGN,53,Month-to-month,Male,No
2077-MPJQO,7,Month-to-month,Male,No
1534-OULXE,61,One year,Female,No
7136-RVDTZ,70,One year,Male,Yes
2971-SGAFL,13,Month-to-month,Female,No
1480-IVEVR,35,One year,Male,No
2905-KFQUV,2,Month-to-month,Female,No
4581-SSPWD,3,Month-to-month,Female,Yes
3370-HXOPH,3,Month-to-month,Female,No
9391-YZEJW,62,One year,Female,No
9958-MEKUC,72,Two year,Male,No
0281-CNTZX,63,Two year,Male,No
6927-WTFIV,20,Month-to-month,Male,Yes
4118-CEVPF,35,One year,Female,No
3398-ZOUAA,21,Month-to-month,Male,Yes
9114-VEPUF,62,One year,Male,No
7876-BEUTG,15,Month-to-month,Female,No
2338-BQEZT,55,Month-to-month,Female,No
9873-MNDKV,11,Month-to-month,Female,No
0378-NHQXU,17,Month-to-month,Female,Yes
8241-JUIQO,61,One year,Female,No
2194-IIQOF,71,Two year,Female,No
4512-ZUIYL,2,Month-to-month,Female,Yes
9631-RXVJM,35,Two year,Male,No
9584-EXCDZ,17,Month-to-month,Female,No
7969-AULMZ,21,Month-to-month,Female,Yes
5093-FEGLU,47,Two year,Female,No
2621-UDNLU,3,Month-to-month,Female,No
7526-IVLYU,3,Month-to-month,Male,No
2428-HYUNX,44,Two year,Male,No
9214-EKVXR,1,Month-to-month,Female,No
3410-MHHUM,44,One year,Female,No
0568-ONFPC,5,Month-to-month,Male,Yes
0733-VUNUW,24,Month-to-month,Male,Yes
4550-EVXNY,1,Month-to-month,Female,Yes
2122-YWVYA,18,Month-to-month,Female,No
2968-SSGAA,10,Month-to-month,Female,Yes
2296-DKZFP,65,Two year,Female,No
4844-JJWUY,1,Month-to-month,Female,Yes
6777-TGHTM,53,One year,Female,Yes
8909-BOLNL,3,One year,Male,No
6603-YRDCJ,33,Two year,Male,No
3538-WZPHD,3,Month-to-month,Male,Yes
3229-USWAR,34,One year,Female,No
2138-VFAPZ,14,Two year,Female,No
6131-JLWZM,13,Month-to-month,Female,No
4785-QRJHC,46,One year,Male,Yes
0269-XFESX,23,One year,Male,No
1709-EJDOX,47,Two year,Female,No
4316-XCSLJ,17,Month-to-month,Male,No
8610-WFCJF,49,Month-to-month,Female,Yes
9693-XMUOB,59,Month-to-month,Male,No
0383-CLDDA,69,Two year,Female,No
4905-JEFDW,11,One year,Male,Yes
2709-UQGNP,10,Month-to-month,Male,No
